invoice_id,account_id,product_id,invoice_date,due_date,paid_date,amount,invoice_status
2783,299,5,2023-01-01,2023-09-10,2023-10-23,1152.0,Overdue
2784,299,5,2023-06-11,2023-12-28,2024-12-28,1056.0,Paid
2785,299,5,2023-11-03,2024-01-02,,1224.0,Paid
2786,299,5,2023-09-30,2024-07-06,2023-03-25,1152.0,Paid
2787,299,5,2023-12-22,2023-02-21,,1392.0,Paid
2788,299,5,2023-10-27,2023-05-17,2023-10-16,1428.0,Overdue
2789,299,5,2024-04-14,2023-09-28,2023-08-17,1188.0,Overdue
2790,299,5,2023-02-15,2023-11-27,2023-06-26,1044.0,Paid
2791,299,5,2023-10-11,2024-05-09,2024-10-08,1284.0,Overdue
2792,299,5,2023-07-08,2024-12-10,,1128.0,Overdue
2793,299,5,2023-03-17,2023-07-18,,1104.0,Overdue
2794,299,5,2023-07-09,2025-01-19,2023-06-28,1176.0,Paid
2795,299,5,2023-09-07,2023-06-12,2023-08-15,1044.0,Paid
2796,299,5,2023-10-27,2023-06-13,2024-06-22,1236.0,Paid
2797,299,5,2024-12-25,2024-07-24,2023-01-30,996.0,Overdue
2798,299,5,2023-08-18,2024-06-06,2024-12-03,1296.0,Paid
2799,299,5,2024-03-21,2023-11-04,2023-05-17,1200.0,Overdue
2800,299,5,2024-10-29,2023-05-16,2023-05-14,1404.0,Overdue
