usage_id,account_id,usage_date,active_users,logins,feature_a_events,feature_b_events
26101,277,2023-11-03,129,822,202,40
26102,277,2024-10-22,90,664,875,206
26103,277,2023-05-17,58,240,155,83
26104,277,2023-04-09,178,186,360,40
26105,277,2024-12-03,188,924,220,70
26106,277,2023-07-25,79,495,477,125
26107,277,2023-06-14,145,344,989,22
26108,277,2023-09-06,57,208,450,64
26109,277,2023-12-14,184,384,327,201
26110,277,2023-07-14,76,183,283,48
26111,277,2023-11-26,131,312,307,336
26112,277,2023-09-12,98,420,88,17
26113,277,2023-01-16,163,64,438,57
26114,277,2023-02-24,57,68,383,15
26115,277,2024-10-03,176,185,742,17
26116,277,2024-05-28,196,138,68,244
26117,277,2024-07-27,172,348,112,210
26118,277,2024-09-27,77,835,718,248
26119,277,2024-08-08,67,480,165,108
26120,277,2023-05-26,126,123,286,112
26121,277,2023-05-23,61,316,164,125
26122,277,2024-01-31,113,700,132,113
26123,277,2024-03-10,120,284,64,93
26124,277,2023-10-01,164,254,613,231
26125,277,2024-01-26,187,520,60,71
26126,277,2024-03-23,92,644,396,151
26127,277,2024-08-10,94,91,202,223
26128,277,2023-08-22,54,380,64,100
26129,277,2023-09-23,185,218,104,91
26130,277,2024-02-08,158,744,212,98
26131,277,2023-08-03,170,128,465,62
26132,277,2024-01-27,83,1038,264,61
26133,277,2023-06-05,183,576,631,239
26134,277,2024-08-14,171,642,165,36
26135,277,2024-10-23,77,456,696,90
26136,277,2023-12-30,103,498,57,162
26137,277,2023-01-31,91,270,259,168
26138,277,2023-11-01,64,390,320,338
26139,277,2024-08-26,132,77,140,59
26140,277,2023-12-13,140,222,374,21
26141,277,2024-07-25,194,875,172,19
26142,277,2023-06-11,186,592,104,152
26143,277,2024-01-24,147,355,211,110
26144,277,2024-08-10,69,465,566,280
26145,277,2024-08-11,195,357,589,288
26146,277,2023-11-30,188,756,413,68
26147,277,2024-04-04,171,284,57,59
26148,277,2024-05-15,69,184,172,209
26149,277,2024-09-07,105,375,117,41
26150,277,2023-04-10,105,57,58,18
26151,277,2023-07-19,165,512,355,157
26152,277,2023-08-14,92,78,283,294
26153,277,2023-03-28,168,185,439,139
26154,277,2024-06-29,142,390,376,274
26155,277,2024-02-29,74,420,107,65
26156,277,2024-11-27,51,615,253,55
26157,277,2023-05-15,110,488,444,570
26158,277,2024-10-14,189,333,650,332
26159,277,2023-05-06,170,588,686,99
26160,277,2023-06-22,193,480,34,57
26161,278,2024-04-22,17,124,63,23
26162,278,2023-04-05,30,186,33,82
26163,278,2024-04-19,46,80,74,64
26164,278,2024-06-23,20,68,64,19
26165,278,2024-09-13,29,104,51,74
26166,278,2023-03-02,41,50,21,29
26167,278,2024-01-01,21,172,34,36
26168,278,2024-06-28,54,115,106,28
26169,278,2024-03-30,45,318,105,40
26170,278,2024-04-23,29,144,219,20
26171,278,2024-09-04,40,21,18,32
26172,278,2023-12-31,34,150,96,33
26173,278,2023-04-20,44,38,81,16
26174,278,2024-09-03,17,140,167,45
26175,278,2023-04-18,47,192,105,28
26176,278,2023-06-22,48,72,84,24
26177,278,2024-11-13,33,120,136,8
26178,278,2023-02-23,51,36,40,59
26179,278,2023-01-10,60,76,75,3
26180,278,2023-11-06,35,50,129,18
26181,278,2024-10-30,59,153,40,15
26182,278,2024-09-18,34,93,73,7
26183,278,2023-04-25,24,180,107,48
26184,278,2023-08-06,26,33,79,57
26185,278,2024-08-13,40,34,125,28
26186,278,2023-06-04,42,98,41,8
26187,278,2023-03-17,51,123,12,19
26188,278,2023-10-08,24,60,194,23
26189,278,2023-01-13,59,57,87,95
26190,278,2023-12-26,42,43,28,11
26191,278,2024-11-10,47,240,12,4
26192,278,2023-06-16,57,123,67,19
26193,278,2023-08-24,41,147,75,105
26194,278,2023-08-26,32,114,75,49
26195,278,2023-07-25,46,28,103,21
26196,278,2023-09-01,17,106,57,19
26197,278,2024-04-02,48,234,68,52
26198,278,2024-02-03,43,168,47,28
26199,278,2023-02-04,43,138,146,19
26200,278,2024-10-18,27,212,37,39
26201,278,2024-12-24,35,141,44,39
26202,278,2024-07-31,34,159,46,23
26203,278,2024-05-26,24,90,50,30
26204,278,2023-04-08,17,26,110,24
26205,278,2023-05-27,28,318,80,9
26206,278,2024-12-18,57,58,80,24
26207,278,2024-12-01,15,43,49,44
26208,278,2024-03-02,38,138,51,2
26209,278,2024-01-04,44,70,134,20
26210,278,2023-11-14,48,86,60,21
26211,278,2023-04-20,20,46,167,39
26212,278,2023-08-30,47,44,144,29
26213,278,2023-04-27,53,198,41,15
26214,278,2024-10-08,44,306,51,13
26215,278,2024-02-24,16,285,54,22
26216,278,2023-08-08,21,126,57,129
26217,278,2024-11-01,30,300,45,31
26218,278,2023-07-16,48,240,30,20
26219,278,2023-08-04,23,81,31,35
26220,278,2024-02-25,42,255,35,62
26221,278,2024-10-18,48,125,22,8
26222,278,2023-06-22,43,117,18,31
26223,278,2023-06-21,44,255,21,59
26224,278,2024-12-04,34,132,118,4
26225,278,2024-06-28,21,126,25,24
26226,278,2024-05-07,54,43,46,27
26227,278,2024-10-11,51,153,23,95
26228,278,2024-06-25,20,17,113,64
26229,278,2024-05-20,36,88,190,97
26230,278,2024-04-17,50,70,28,23
26231,278,2024-10-30,17,88,42,4
26232,278,2023-07-09,22,50,45,115
26233,278,2024-02-25,23,36,82,11
26234,278,2023-08-04,26,44,60,6
26235,278,2023-07-14,47,74,108,9
26236,278,2024-11-22,46,120,115,14
26237,278,2024-02-07,41,45,211,10
26238,278,2023-03-26,18,42,27,97
26239,278,2023-04-25,20,98,64,27
26240,278,2023-09-29,30,168,69,34
26241,278,2023-10-07,55,192,38,22
26242,278,2023-06-15,15,90,10,112
26243,278,2023-10-24,20,88,195,72
26244,278,2023-06-06,25,132,14,39
26245,278,2023-06-26,44,44,202,15
26246,278,2023-08-19,53,204,144,16
26247,278,2024-02-27,49,44,163,5
26248,278,2023-03-17,32,114,27,42
26249,278,2024-04-16,44,252,87,30
26250,278,2024-10-06,40,204,58,41
26251,278,2023-04-05,41,45,42,7
26252,278,2024-07-02,50,87,30,16
26253,278,2024-08-02,57,108,19,122
26254,278,2023-03-13,26,87,124,3
26255,278,2024-12-11,60,198,258,164
26256,278,2023-12-26,39,17,162,82
26257,278,2024-09-06,43,29,47,13
26258,278,2023-02-14,47,175,68,9
26259,278,2023-09-20,45,47,25,31
26260,278,2024-01-23,52,22,76,97
26261,278,2023-11-18,52,38,32,28
26262,278,2024-05-17,25,192,67,38
26263,278,2024-12-30,43,192,43,24
26264,278,2024-05-29,43,132,9,11
26265,278,2023-11-19,21,60,39,60
26266,278,2023-04-18,40,144,69,22
26267,278,2024-02-09,48,56,29,55
26268,278,2023-08-02,47,215,59,32
26269,278,2023-11-29,44,108,64,57
26270,278,2024-02-25,50,176,12,22
26271,278,2024-05-09,18,330,113,40
26272,278,2024-02-14,40,38,27,32
26273,278,2024-09-13,54,53,118,9
26274,278,2023-04-03,47,117,37,26
26275,278,2023-04-13,41,123,103,59
26276,278,2024-11-30,32,114,8,50
26277,278,2023-05-22,59,60,270,55
26278,278,2024-07-08,18,240,14,81
26279,278,2023-12-09,23,80,43,80
26280,278,2024-12-17,18,148,16,26
26281,279,2024-03-21,9,16,25,6
26282,279,2023-02-09,4,40,21,5
26283,279,2023-12-24,14,24,8,4
26284,279,2024-11-10,8,65,8,5
26285,279,2024-01-29,11,75,15,1
26286,279,2023-09-12,9,75,15,7
26287,279,2024-07-13,12,44,7,3
26288,279,2024-06-11,3,50,7,11
26289,279,2024-10-14,7,45,3,11
26290,279,2024-06-14,9,39,3,3
26291,279,2023-05-20,5,45,8,9
26292,279,2024-12-13,5,24,3,6
26293,279,2023-08-21,4,39,5,23
26294,279,2024-04-26,13,6,29,3
26295,279,2023-09-16,8,12,40,24
26296,279,2024-11-01,13,60,60,0
26297,279,2024-03-27,15,36,26,5
26298,279,2023-07-17,14,60,24,3
26299,279,2023-05-21,10,9,7,20
26300,279,2023-03-31,4,42,4,4
26301,279,2024-08-26,8,70,8,13
26302,279,2024-02-18,9,16,1,5
26303,279,2023-04-14,15,5,6,1
26304,279,2023-12-24,12,60,14,22
26305,279,2024-09-20,9,10,2,22
26306,279,2023-10-21,5,30,22,2
26307,279,2024-05-10,4,9,7,4
26308,279,2024-11-30,14,66,11,11
26309,279,2023-10-23,5,33,33,8
26310,279,2024-09-16,8,50,33,3
26311,279,2023-07-08,12,60,7,10
26312,279,2024-05-22,4,21,14,3
26313,279,2023-02-13,5,14,6,4
26314,279,2024-02-26,4,44,19,12
26315,279,2024-08-12,7,18,2,3
26316,279,2023-01-31,8,12,13,1
26317,279,2024-09-19,4,84,18,16
26318,279,2023-04-27,3,27,18,11
26319,279,2023-12-20,11,6,12,14
26320,279,2024-10-31,4,30,8,6
26321,279,2023-05-01,13,44,2,31
26322,279,2023-06-05,10,52,18,21
26323,279,2024-01-16,8,32,35,1
26324,279,2023-08-12,9,6,12,2
26325,279,2024-12-27,8,70,4,12
26326,279,2023-09-27,15,20,45,3
26327,279,2024-09-26,15,18,20,16
26328,279,2024-06-07,7,90,16,25
26329,279,2024-01-16,3,48,4,2
26330,279,2024-08-30,4,30,19,28
26331,279,2023-03-04,5,15,8,4
26332,279,2024-08-14,10,15,36,1
26333,279,2023-08-07,10,12,11,15
26334,279,2024-03-26,6,14,16,0
26335,279,2024-02-07,10,60,36,25
26336,279,2023-10-16,10,22,25,5
26337,279,2024-07-17,7,5,56,7
26338,279,2024-10-19,9,15,9,5
26339,279,2024-08-10,13,18,19,18
26340,279,2023-12-28,11,42,28,5
26341,279,2023-02-07,4,20,5,22
26342,279,2024-01-22,14,78,17,15
26343,279,2024-03-20,8,84,56,2
26344,279,2023-02-02,13,45,6,2
26345,279,2024-08-09,12,42,2,2
26346,279,2023-05-29,4,30,22,7
26347,279,2023-09-10,3,6,11,3
26348,279,2023-01-18,11,25,3,12
26349,279,2024-09-05,14,10,9,5
26350,279,2024-12-06,13,35,3,3
26351,279,2024-01-31,12,20,15,3
26352,279,2023-06-02,4,30,12,2
26353,279,2024-12-04,13,10,45,9
26354,279,2024-06-13,11,35,30,0
26355,279,2024-08-12,12,9,54,3
26356,279,2024-09-23,14,48,5,2
26357,279,2023-03-09,5,30,9,2
26358,279,2024-03-01,4,55,7,2
26359,279,2023-12-17,12,44,3,6
26360,279,2023-09-22,3,25,18,30
26361,279,2023-04-21,11,39,31,5
26362,279,2023-03-08,5,18,58,2
26363,279,2024-04-26,13,16,19,13
26364,279,2024-04-07,10,40,18,22
26365,279,2023-01-08,15,15,28,29
26366,279,2024-07-01,14,4,22,3
26367,279,2024-07-16,13,8,4,9
26368,279,2023-10-09,14,15,3,36
26369,279,2023-05-05,15,15,6,2
26370,279,2023-10-02,11,14,40,5
26371,279,2024-09-22,5,55,19,2
26372,279,2023-06-18,12,50,9,18
26373,279,2024-12-14,14,36,21,8
26374,279,2024-12-27,11,60,22,1
26375,279,2023-05-31,5,9,4,3
26376,279,2024-07-28,6,35,20,10
26377,279,2023-01-17,10,28,39,6
26378,279,2024-02-20,10,48,16,11
26379,279,2024-08-04,12,48,4,15
26380,279,2023-03-19,14,48,24,2
26381,279,2024-07-05,14,72,31,0
26382,279,2024-07-19,8,36,7,4
26383,279,2024-08-15,13,30,2,17
26384,279,2024-05-31,10,8,10,9
26385,279,2024-08-31,15,15,19,21
26386,279,2024-08-12,6,24,29,7
26387,279,2023-12-15,11,4,30,1
26388,279,2023-08-11,12,24,34,1
26389,279,2023-12-28,14,36,17,2
26390,279,2023-11-23,3,25,13,4
26391,279,2024-09-17,11,22,35,5
26392,279,2024-04-08,4,42,14,5
26393,279,2023-04-05,4,5,50,3
26394,279,2023-03-14,14,20,17,5
26395,279,2024-02-18,10,30,36,1
26396,279,2024-05-12,14,20,12,1
26397,279,2024-05-08,9,42,6,13
26398,279,2023-07-26,4,25,48,6
26399,279,2023-06-10,15,12,35,8
26400,279,2024-04-26,8,8,22,11
26401,280,2023-03-17,30,180,32,26
26402,280,2023-01-08,37,72,112,12
26403,280,2023-05-26,19,184,48,17
26404,280,2024-06-01,24,112,87,39
26405,280,2023-12-01,48,180,72,10
26406,280,2024-01-24,33,270,33,70
26407,280,2024-06-24,41,96,132,22
26408,280,2024-11-15,56,116,147,21
26409,280,2024-05-26,59,294,151,62
26410,280,2023-11-26,58,102,159,78
26411,280,2024-01-25,29,75,14,30
26412,280,2023-06-21,19,98,38,39
26413,280,2023-07-23,34,114,88,4
26414,280,2023-11-01,25,132,44,105
26415,280,2024-06-08,56,360,59,50
26416,280,2023-08-15,55,44,19,11
26417,280,2023-06-09,35,86,42,6
26418,280,2023-12-25,46,72,12,13
26419,280,2024-08-23,53,114,23,29
26420,280,2024-05-18,32,98,61,75
26421,280,2024-07-27,15,86,23,42
26422,280,2024-12-16,45,63,18,19
26423,280,2024-07-21,22,196,129,24
26424,280,2024-12-19,25,58,15,60
26425,280,2024-07-19,60,264,41,10
26426,280,2023-02-15,56,85,90,18
26427,280,2023-03-15,48,150,148,21
26428,280,2024-09-11,25,36,144,6
26429,280,2024-06-01,46,110,194,32
26430,280,2024-10-27,51,76,29,25
26431,280,2023-07-18,19,126,55,34
26432,280,2023-09-05,40,92,173,29
26433,280,2023-04-12,44,120,140,37
26434,280,2024-07-22,19,175,146,4
26435,280,2024-07-18,56,240,36,16
26436,280,2024-06-19,37,180,280,12
26437,280,2024-02-03,34,147,107,59
26438,280,2023-04-06,33,312,53,54
26439,280,2024-03-26,48,120,54,84
26440,280,2023-12-02,55,78,221,18
26441,280,2023-04-06,58,324,47,10
26442,280,2023-11-26,19,54,213,110
26443,280,2023-03-01,24,290,27,41
26444,280,2023-10-03,40,64,148,60
26445,280,2024-12-15,35,215,106,42
26446,280,2023-01-18,25,114,166,57
26447,280,2023-12-12,48,216,139,38
26448,280,2023-07-03,43,192,31,126
26449,280,2023-02-12,34,60,108,24
26450,280,2023-01-21,30,112,51,68
26451,280,2023-05-01,22,36,40,15
26452,280,2024-08-16,36,141,97,56
26453,280,2024-06-25,54,270,34,57
26454,280,2023-12-09,32,186,41,18
26455,280,2023-11-07,31,123,48,161
26456,280,2024-12-18,44,174,103,85
26457,280,2023-02-02,20,86,57,7
26458,280,2023-03-03,44,348,38,8
26459,280,2023-05-03,37,69,120,36
26460,280,2023-09-28,47,75,89,37
26461,280,2023-06-17,58,111,34,21
26462,280,2024-07-25,32,54,73,81
26463,280,2024-10-24,54,90,25,24
26464,280,2024-08-21,38,288,38,4
26465,280,2023-07-14,30,60,189,29
26466,280,2023-12-16,21,295,97,41
26467,280,2024-04-19,41,172,77,133
26468,280,2023-11-12,28,94,29,38
26469,280,2023-01-03,16,192,138,44
26470,280,2023-05-04,17,330,44,11
26471,280,2024-11-07,34,69,189,10
26472,280,2023-02-19,53,228,100,28
26473,280,2023-06-01,53,153,106,118
26474,280,2024-10-18,19,228,23,47
26475,280,2024-01-11,40,31,122,37
26476,280,2023-12-25,58,200,90,24
26477,280,2023-05-21,20,195,139,131
26478,280,2024-12-01,55,66,30,39
26479,280,2024-12-27,46,162,44,44
26480,280,2023-09-25,49,220,36,17
26481,280,2023-09-04,16,108,88,7
26482,280,2023-04-23,27,108,12,6
26483,280,2024-01-18,32,55,45,14
26484,280,2024-01-04,32,85,55,8
26485,280,2023-09-11,32,141,104,28
26486,280,2023-04-11,44,174,58,34
26487,280,2024-01-11,36,188,25,68
26488,280,2023-11-08,27,96,71,48
26489,280,2023-01-28,52,88,160,39
26490,280,2023-10-15,22,100,260,34
26491,280,2024-01-29,31,72,34,67
26492,280,2024-03-30,33,156,99,34
26493,280,2023-02-19,42,56,61,25
26494,280,2023-01-22,25,120,17,7
26495,280,2023-06-21,40,60,42,21
26496,280,2023-12-28,29,128,150,15
26497,280,2024-01-07,26,354,148,98
26498,280,2023-07-26,23,80,30,99
26499,280,2024-06-21,46,165,68,14
26500,280,2024-01-13,24,230,170,19
26501,280,2024-12-22,42,205,180,81
26502,280,2023-08-17,28,186,61,10
26503,280,2024-04-17,47,49,17,5
26504,280,2024-02-09,56,114,66,34
26505,280,2024-02-02,43,93,77,18
26506,280,2024-11-20,59,120,150,50
26507,280,2024-10-01,42,92,226,61
26508,280,2023-07-07,20,144,256,3
26509,280,2023-08-31,40,188,136,50
26510,280,2023-04-18,38,225,57,121
26511,280,2023-12-21,23,270,94,87
26512,280,2024-04-27,17,275,203,22
26513,280,2024-11-21,35,105,100,72
26514,280,2023-07-16,19,282,50,65
26515,280,2023-12-06,34,72,226,4
26516,280,2023-12-09,47,160,24,12
26517,280,2023-12-07,34,168,68,73
26518,280,2023-05-03,32,63,102,15
26519,280,2023-12-19,21,124,28,14
26520,280,2023-08-08,31,160,64,15
26521,281,2024-11-06,15,40,5,7
26522,281,2023-03-06,13,72,10,10
26523,281,2023-04-09,13,33,6,18
26524,281,2024-09-07,9,36,12,6
26525,281,2023-03-04,8,78,28,3
26526,281,2024-05-15,11,10,21,11
26527,281,2024-01-09,11,10,70,1
26528,281,2024-12-22,15,3,9,4
26529,281,2024-01-22,14,30,56,16
26530,281,2023-12-15,4,42,8,11
26531,281,2024-09-30,11,15,47,7
26532,281,2023-05-17,13,5,8,0
26533,281,2024-07-31,7,15,33,13
26534,281,2024-11-05,9,48,3,8
26535,281,2024-08-31,10,72,18,6
26536,281,2024-04-28,6,12,14,14
26537,281,2024-01-13,4,8,17,15
26538,281,2023-05-07,10,48,10,16
26539,281,2023-11-15,11,52,15,16
26540,281,2024-11-07,8,18,11,1
26541,281,2023-08-12,13,15,9,6
26542,281,2023-11-25,12,72,3,4
26543,281,2023-06-19,7,7,13,18
26544,281,2023-11-20,10,13,5,39
26545,281,2024-10-06,5,30,46,4
26546,281,2023-11-19,12,60,14,3
26547,281,2023-12-03,7,84,48,9
26548,281,2023-08-08,12,12,31,9
26549,281,2023-08-08,3,48,30,9
26550,281,2023-01-13,3,18,11,0
26551,281,2024-10-05,13,56,3,0
26552,281,2023-07-06,14,30,15,7
26553,281,2024-05-22,8,8,34,19
26554,281,2024-05-01,12,36,14,7
26555,281,2023-10-18,4,36,23,3
26556,281,2023-01-01,15,45,32,7
26557,281,2023-07-05,8,60,42,11
26558,281,2024-12-13,14,35,14,13
26559,281,2023-07-06,9,66,17,5
26560,281,2024-04-16,12,48,2,4
26561,281,2024-05-31,12,28,37,8
26562,281,2023-07-01,6,15,16,11
26563,281,2024-12-08,15,36,7,19
26564,281,2023-07-12,5,13,5,8
26565,281,2023-10-01,5,10,26,14
26566,281,2023-12-27,4,5,6,2
26567,281,2024-08-13,12,14,10,2
26568,281,2024-08-11,4,24,4,1
26569,281,2024-12-30,3,42,4,22
26570,281,2023-05-08,13,48,73,7
26571,281,2024-07-27,8,25,11,5
26572,281,2023-11-27,4,14,24,5
26573,281,2024-06-20,8,50,42,9
26574,281,2024-11-06,11,6,34,5
26575,281,2023-01-15,11,8,24,2
26576,281,2024-01-16,15,24,8,2
26577,281,2023-11-11,14,5,8,29
26578,281,2024-12-26,8,28,29,2
26579,281,2023-01-12,10,6,15,18
26580,281,2024-12-20,4,35,54,3
26581,281,2024-04-04,7,54,28,27
26582,281,2023-12-23,7,33,45,9
26583,281,2024-01-08,5,4,21,0
26584,281,2023-10-20,3,27,15,8
26585,281,2024-02-11,14,28,19,3
26586,281,2023-11-01,12,18,5,1
26587,281,2024-04-23,10,24,3,3
26588,281,2023-10-23,10,24,24,1
26589,281,2024-08-02,4,90,4,12
26590,281,2023-04-26,14,11,10,10
26591,281,2023-04-27,9,27,20,8
26592,281,2023-06-30,11,78,7,4
26593,281,2023-02-22,11,20,3,2
26594,281,2024-02-26,8,54,26,4
26595,281,2023-06-07,10,18,10,30
26596,281,2024-06-16,7,8,23,10
26597,281,2024-02-22,3,75,14,5
26598,281,2024-10-16,10,42,23,27
26599,281,2024-06-03,7,8,9,4
26600,281,2024-08-24,11,50,37,18
26601,281,2024-02-26,5,32,45,8
26602,281,2024-04-18,4,8,19,13
26603,281,2024-12-28,11,20,4,2
26604,281,2024-12-07,5,42,13,13
26605,281,2023-07-24,3,24,9,2
26606,281,2023-10-31,15,20,22,6
26607,281,2024-08-30,3,72,27,33
26608,281,2024-05-19,5,30,8,6
26609,281,2024-02-18,12,28,4,8
26610,281,2024-03-12,3,24,5,9
26611,281,2024-03-26,14,22,41,6
26612,281,2024-06-03,7,13,2,1
26613,281,2023-03-09,11,25,1,2
26614,281,2023-08-13,13,20,13,13
26615,281,2024-08-07,3,65,26,3
26616,281,2023-11-01,13,8,18,16
26617,281,2023-06-05,8,26,2,13
26618,281,2024-05-08,9,84,21,4
26619,281,2024-01-10,3,12,8,7
26620,281,2023-08-28,8,13,9,1
26621,281,2024-12-02,15,39,12,2
26622,281,2024-06-07,5,44,31,15
26623,281,2023-11-22,4,22,17,10
26624,281,2024-01-02,9,12,30,6
26625,281,2023-01-20,12,44,13,1
26626,281,2023-10-31,13,15,24,5
26627,281,2023-09-06,3,5,50,7
26628,281,2023-03-08,14,55,12,4
26629,281,2023-11-07,8,72,14,5
26630,281,2023-01-09,10,14,4,3
26631,281,2023-04-20,8,75,24,14
26632,281,2024-10-30,7,12,29,8
26633,281,2024-02-15,14,50,13,7
26634,281,2024-07-28,9,21,26,19
26635,281,2024-10-30,4,45,3,6
26636,281,2024-02-19,11,28,3,1
26637,281,2024-06-03,5,40,8,22
26638,281,2024-01-16,8,40,20,5
26639,281,2024-04-07,3,20,3,6
26640,281,2023-08-03,5,30,5,3
26641,282,2024-02-23,13,42,5,0
26642,282,2024-02-10,6,7,7,1
26643,282,2023-11-20,5,4,20,2
26644,282,2023-04-17,10,60,2,28
26645,282,2024-05-23,14,30,33,12
26646,282,2024-08-26,15,12,4,4
26647,282,2023-02-14,4,36,7,14
26648,282,2024-09-21,5,15,26,29
26649,282,2024-01-08,12,12,12,3
26650,282,2023-07-19,6,11,22,0
26651,282,2023-02-12,5,24,30,8
26652,282,2023-03-26,11,90,8,22
26653,282,2024-08-14,9,42,42,2
26654,282,2024-09-22,7,30,3,1
26655,282,2024-11-01,13,32,20,2
26656,282,2023-02-23,7,55,11,1
26657,282,2023-09-30,5,36,26,5
26658,282,2023-07-25,9,26,25,3
26659,282,2024-09-11,13,26,37,3
26660,282,2024-05-11,15,30,12,0
26661,282,2023-04-10,12,18,30,4
26662,282,2023-07-08,5,8,30,6
26663,282,2024-04-19,15,44,13,31
26664,282,2024-06-24,7,56,48,21
26665,282,2023-02-08,5,65,8,4
26666,282,2023-05-26,6,60,2,11
26667,282,2023-09-20,4,12,25,15
26668,282,2024-04-13,11,32,16,2
26669,282,2024-11-04,11,13,25,10
26670,282,2024-12-09,14,28,18,23
26671,282,2024-11-21,13,10,6,3
26672,282,2024-12-06,13,48,10,8
26673,282,2023-10-02,15,12,42,7
26674,282,2023-07-18,8,40,2,26
26675,282,2024-06-08,15,12,7,11
26676,282,2023-01-14,11,10,52,16
26677,282,2024-01-23,5,48,22,3
26678,282,2024-05-24,14,50,11,16
26679,282,2023-11-24,5,40,7,9
26680,282,2024-05-08,6,65,3,3
26681,282,2024-05-13,4,60,21,4
26682,282,2023-09-22,15,42,18,20
26683,282,2024-01-10,12,14,5,9
26684,282,2024-06-03,14,8,21,17
26685,282,2024-10-18,7,36,35,11
26686,282,2023-09-02,11,24,12,2
26687,282,2024-03-10,10,10,8,5
26688,282,2023-03-25,15,28,45,17
26689,282,2024-09-23,8,52,7,10
26690,282,2023-11-10,14,48,15,9
26691,282,2023-01-28,12,24,5,9
26692,282,2023-11-01,4,6,1,8
26693,282,2024-03-05,13,48,12,2
26694,282,2024-08-02,4,55,15,40
26695,282,2024-05-15,15,44,15,3
26696,282,2023-11-25,11,20,5,1
26697,282,2024-08-01,15,72,15,10
26698,282,2024-11-29,12,40,2,5
26699,282,2024-12-08,12,11,9,4
26700,282,2023-10-24,9,20,6,1
26701,282,2024-10-27,9,30,12,3
26702,282,2024-01-13,13,8,10,4
26703,282,2024-07-15,7,90,28,36
26704,282,2023-07-17,10,78,44,1
26705,282,2024-09-01,11,39,10,2
26706,282,2024-08-27,8,33,34,2
26707,282,2024-10-29,13,6,5,1
26708,282,2023-08-27,12,78,31,1
26709,282,2024-05-07,11,20,12,18
26710,282,2024-06-19,14,25,25,6
26711,282,2023-05-16,15,12,6,2
26712,282,2024-01-03,6,55,26,1
26713,282,2023-12-24,13,75,48,2
26714,282,2023-01-12,10,10,6,6
26715,282,2024-04-10,7,35,4,4
26716,282,2023-12-10,14,36,7,13
26717,282,2023-02-13,6,12,7,6
26718,282,2023-11-26,14,48,18,1
26719,282,2024-12-26,14,78,2,8
26720,282,2023-08-02,13,24,4,1
26721,282,2024-03-09,11,15,36,13
26722,282,2023-12-13,5,9,74,0
26723,282,2023-05-04,7,40,7,10
26724,282,2023-06-16,14,21,7,6
26725,282,2024-04-20,15,36,3,35
26726,282,2023-09-25,15,18,11,21
26727,282,2023-05-21,6,40,6,20
26728,282,2023-01-03,11,30,18,3
26729,282,2023-11-25,13,18,42,7
26730,282,2023-10-30,12,7,41,10
26731,282,2023-12-08,4,18,8,5
26732,282,2023-04-10,3,8,54,11
26733,282,2024-02-06,10,25,4,11
26734,282,2024-06-11,13,42,46,0
26735,282,2023-11-18,12,15,13,2
26736,282,2023-04-15,11,42,29,4
26737,282,2023-03-28,11,45,26,16
26738,282,2023-07-17,12,24,39,2
26739,282,2024-04-22,13,30,52,18
26740,282,2023-02-10,9,48,2,8
26741,282,2024-02-26,10,14,18,12
26742,282,2024-11-15,6,32,17,17
26743,282,2024-02-14,15,22,16,8
26744,282,2023-02-26,3,12,12,3
26745,282,2024-07-11,14,36,5,6
26746,282,2023-07-13,11,72,13,10
26747,282,2024-10-21,15,48,44,8
26748,282,2024-01-30,10,33,15,0
26749,282,2024-05-16,11,5,3,4
26750,282,2023-03-06,6,24,27,2
26751,282,2023-04-07,7,48,18,9
26752,282,2024-01-08,10,48,68,10
26753,282,2024-12-11,3,15,4,3
26754,282,2024-08-07,5,50,15,23
26755,282,2023-06-09,9,65,10,2
26756,282,2024-07-26,15,25,19,24
26757,282,2024-03-30,10,52,41,7
26758,282,2024-03-05,15,78,3,3
26759,282,2023-05-09,5,55,17,6
26760,282,2024-06-09,3,6,8,1
26761,283,2024-02-01,74,685,54,244
26762,283,2024-11-01,190,69,645,54
26763,283,2024-10-24,72,924,109,348
26764,283,2024-12-26,148,366,76,35
26765,283,2024-02-10,56,382,369,53
